"","primer_nommbre","id","ID","id_publico","habilitado","borrado","cod_oficiona","estado_cotizacion","fecha_creacion_cotizacion"
"1129","NIRAYDA",26517,30211,"24f83d46b78dacfd23f3db99c1c8ebd0dfed1ee26f5697a23a85739ac8e3f05d",TRUE,FALSE,"569","FILTRADA","2020-02-11T15:32:03.557-0500"
"1130","MANUEL",26516,30210,"5d8f959d68de563a3045e3f7903aa433175ceb79de8c74a4d3b49e5f60a487f4",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T15:29:21.278-0500"
"1131",NA,26515,30209,"224b8bca7bbd6917446328792da3dc7173afcdbf66a32de40b5c62c2c8e29cf4",TRUE,FALSE,"391","INICIADA","2020-02-11T15:28:21.464-0500"
"1132","DOMITILA",26514,30208,"2d4a63b65f170c505c0fcf20472363e273dc454f1762dc24d6065ad961b0c7ae",TRUE,FALSE,"391","FILTRADA","2020-02-11T15:26:51.656-0500"
"1133","GILBERTO",26513,30207,"4e3b747ec676984c8bde67b8f6b2ad2a150ed3e8c8974160e6e64fe255c1c60d",TRUE,FALSE,"707","INICIADA","2020-02-11T15:26:45.977-0500"
"1134","MARIO",26512,30206,"36bd44ffbc8e2e4eadcd7517401f8d32e073ea4861510ca73c5f569de8f6bb39",TRUE,FALSE,"391","FILTRADA","2020-02-11T15:20:06.985-0500"
"1135","RAUL",26511,30205,"d0db0b8e5693079f64faf252c8043e845c857e5a319bf28f4c77697991b80794",TRUE,FALSE,"569","FILTRADA","2020-02-11T15:19:39.717-0500"
"1136","YURI",26510,30204,"be1e6e7e31fe714c7dcaeaf69233390c191c9e73028f4d8172951e65cf9509a5",TRUE,FALSE,"391","FILTRADA","2020-02-11T15:19:12.207-0500"
"1137","FRANCISCO",26509,30203,"00cba0b5f97b6e5c965bad794fa8f90f983bc2a138196518b648879c93d92b69",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T15:12:35.473-0500"
"1138","HOBERTH",26508,30202,"da691769ef863368674f2a2574f71a3833d06489abc94f31d266055a38890aa5",TRUE,FALSE,"391","FILTRADA","2020-02-11T15:10:10.593-0500"
"1139","LUIS",26507,30201,"98d644b62484a55763ecf00dace2bce333cfea6e6b7f51dd6774f616f3653b9c",TRUE,FALSE,"497","FILTRADA","2020-02-11T15:09:01.957-0500"
"1140","ROCIO",26506,30200,"66b907a7c9412a68cc25992f3b1ba1399fdea35a21762a7662e7ae6273d6ac52",TRUE,FALSE,"584","FILTRADA","2020-02-11T14:52:04.960-0500"
"1141","DIANA",26505,30199,"958cd230511de19f09f8c0fee2208a1cfb71c9cf85579f8725f20629b8980c5b",TRUE,FALSE,"399","FILTRADA","2020-02-11T14:51:28.085-0500"
"1142","ELIZABETH",26504,30198,"36ea711002dda499b94d4b0550a1679674b921d04a5725ae0d24b3b5d1325a55",TRUE,FALSE,"569","FILTRADA","2020-02-11T14:42:45.094-0500"
"1143","EMMANUEL",26503,30197,"b696628a82e0c04b5af1cf7ea3d79092e8fb21f7dd8e4a96f23912c48e058013",TRUE,FALSE,"517","FILTRADA","2020-02-11T14:41:40.872-0500"
"1144","WALTER",26502,30196,"c159ae5c8eccdca52bc29c0816056a99fd181651dc36cbb082c7db5c5a79d33c",TRUE,FALSE,"497","FILTRADA","2020-02-11T14:39:57.671-0500"
"1145","IVAN",26501,30195,"776e64de28d5740d76767c6654ef87c0f94c266d47534ae35433edd62dab7eff",TRUE,FALSE,"569","FILTRADA","2020-02-11T14:38:38.336-0500"
"1146","JONATHAN",26500,30194,"1e4ea19ac77d916e2619480ff6a129b0d5f95955377f073e6561b8cbd0551a41",TRUE,FALSE,"517","FILTRADA","2020-02-11T14:32:57.911-0500"
"1147","IDIANA",26499,30193,"9dab0b3d1aa30bd4429255e099fc42506ad5bbaf5656d13a3c276caa365da8fe",TRUE,FALSE,"399","FILTRADA","2020-02-11T14:27:27.844-0500"
"1148","DENNIS",26498,30192,"bd8718de11afe39df381446d251ccb32c723ac4bc987097ece632d8a616c30ba",TRUE,FALSE,"388","FILTRADA","2020-02-11T14:26:59.900-0500"
"1149","MANUEL",26497,30191,"a2a44c5979f7be2a6a629556b12cd5577d651d6de43982ff9f1e9ede6393cff2",TRUE,FALSE,"497","RECHAZADA","2020-02-11T14:24:29.146-0500"
"1150","JONATHAN",26496,30190,"c2dde7041be59f11b94d355fc8fb39470848efbf6ac351b23c7f41bc4dff1277",TRUE,FALSE,"517","FILTRADA","2020-02-11T14:24:22.618-0500"
"1151","KENNY",26495,30189,"c15886e62effea99f0af3344be466ed07e672a68f0911d7c28f852f22a9dac5d",TRUE,FALSE,"399","FILTRADA","2020-02-11T14:23:12.599-0500"
"1152","PEDRO",26494,30188,"778a0be06bd89663dc63a937f2c29325782b4806529d9f5c1c08201e0efa6b7b",TRUE,FALSE,"578","FILTRADA","2020-02-11T14:19:14.771-0500"
"1153","GUSTAVO",26493,30187,"f1b97aa8885fa5a364e22a56c927a0ed232bf9615ddbeca109181264b2a14544",TRUE,FALSE,"707","FILTRADA","2020-02-11T14:15:31.833-0500"
"1154","GUSTAVO",26492,30186,"6ebf16ad4a282f13b0ddab90b7b82580a091f979d464be68e294b0cc8a8cac8b",TRUE,FALSE,"707","INICIADA","2020-02-11T14:14:25.636-0500"
"1155","GILBERTO",26491,30185,"a225bd77348a3c729559187181e12515749be555e13f8aadbcb363217259c6c3",TRUE,FALSE,"707","FILTRADA","2020-02-11T14:12:20.987-0500"
"1156","JOSE",26490,30184,"fd3f23b05926f469bc37de66328e99b85856cbbe4c55c3016db8b97ee7027c3b",TRUE,FALSE,"707","RECHAZADA","2020-02-11T14:10:52.773-0500"
"1157",NA,26489,30183,"a0422d4040639cb715501b16510a590de04037e202f8dc4819ca0589db34c8e9",TRUE,FALSE,"578","INICIADA","2020-02-11T14:10:24.472-0500"
"1158","CRISTOFER",26488,30182,"67305847c4eedb897325b7c1d6884a8b6e784a52eabcaa049074cf4e4c0675c1",TRUE,FALSE,"388","FILTRADA","2020-02-11T14:08:07.797-0500"
"1159","LUIS",26487,30181,"2b97c391b1ecbf7c6c5c26220e2576f20f172f5b58f764a470e049bfdad729d7",TRUE,FALSE,"485","DESESTIMADA","2020-02-11T14:07:57.540-0500"
"1160","CARLOS",26486,30180,"d6a35e271f094ca35e58098491fedc8bfd0e1a4e0cf8e938c95749a403d69cc4",TRUE,FALSE,"569","FILTRADA","2020-02-11T14:05:11.307-0500"
"1161","MIGUEL",26485,30179,"aaf301ff0891beaaa473bbf5b1900ee15f777f6bf3ea35973da8a953a3091bc6",TRUE,FALSE,"707","FILTRADA","2020-02-11T13:59:12.850-0500"
"1162","JOSE",26484,30178,"977892191192aaa788811ba0720218188cbf0f091f65964660e8b673419bd05f",TRUE,FALSE,"569","FILTRADA","2020-02-11T13:57:34.870-0500"
"1163","DIEGO",26483,30177,"06414b2248516c3535aa7825ea692383ee459f2ad37e4021e90e10dc338df7b2",TRUE,FALSE,"707","FILTRADA","2020-02-11T13:54:35.876-0500"
"1164","VILMA",26482,30176,"821f3b42e9022e55f13ac0b459ef3fbcecd9e34e4d8161748137750af0d6fbb0",TRUE,FALSE,"569","FILTRADA","2020-02-11T13:52:04.456-0500"
"1165","CESAR",26481,30175,"64fdbbdf9b5809860c9ca79e7a12dcbf2590e8486c627842c3c8d85b18776c4d",TRUE,FALSE,"560","FILTRADA","2020-02-11T13:51:59.436-0500"
"1166","JOSE",26480,30174,"8f5cf8dd2d1c4d76042942f9b5df9ebc6b9e22d43545945abd384d041896bbb2",TRUE,FALSE,"388","FILTRADA","2020-02-11T13:48:31.795-0500"
"1167","ERICK",26479,30173,"936140ee829bebf1142c2ad216526aeaa19c2caa1ed9062d74472725675b16f5",TRUE,FALSE,"406","FILTRADA","2020-02-11T13:47:44.086-0500"
"1168","MARIA",26478,30172,"51ace68048af6cdfc3b61c8f4a3c329cdc1a45448e7d4b1aa9c13e40918da804",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T13:47:41.339-0500"
"1169","CRISTIAN",26477,30171,"252d85e7e9f2d5926f38cf8bf70e5d8785cdd2867965ac0bf778c7875bec85bd",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T13:47:14.951-0500"
"1170","DIEGO",26476,30170,"ff6868d4a4fc8de3edcb0fc3c1df59d36ebd55b739483ed844ab262f24b55269",TRUE,FALSE,"707","FILTRADA","2020-02-11T13:42:12.276-0500"
"1171","ALDAIR",26475,30169,"32243a5d5dfbc82efe134cd272a8b95c577cafe1f5d930054aac9589c69b1f23",TRUE,FALSE,"399","FILTRADA","2020-02-11T13:39:55.344-0500"
"1172","JOSE",26474,30168,"f41c3942be7fd06d43092b708c08c742c0c42248f9ef66148ddac37bd2104e19",TRUE,FALSE,"569","INICIADA","2020-02-11T13:39:45.990-0500"
"1173","YOVANI",26473,30167,"de46b1dbf5c11c6b99b8ec1a28dd54c091349c0bd7e57109b9f253153f0b60da",TRUE,FALSE,"707","DESESTIMADA","2020-02-11T13:38:34.789-0500"
"1174","JOSE",26472,30166,"97890dfb1e7be25e3109ee268acad292ccee4e3b7c10b103725b7a1944ecddff",TRUE,FALSE,"707","FILTRADA","2020-02-11T13:37:07.477-0500"
"1175","KEVIN",26471,30165,"82b77b9635a213834b8b1fa2a9f9196196f56ff4d0a7d60edbdd8bf518322602",TRUE,FALSE,"569","FILTRADA","2020-02-11T13:35:55.467-0500"
"1176","MARCO",26470,30164,"34faa1b46dc9bb44149e5c2f5cf3cf94958a1d1b7ec184815cb460a7a0629b8f",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T13:34:04.792-0500"
"1177","LUIS",26469,30163,"a22375f4ab3463b42874f89dfad9a576b28a7affaa6ecbd82b03a64f7fb4fffe",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T13:30:37.638-0500"
"1178","YOLY",26468,30162,"b50931e386b12e747c5e6605d4eb50bed53d7f7dc5e88a222058a15bd30fa8eb",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T13:29:59.047-0500"
"1179","FRANKLIN",26467,30161,"6d7237c9811084c32428d8b8a14e2e73a50210038dee616ce072fb8734e5c101",TRUE,FALSE,"707","FILTRADA","2020-02-11T13:29:43.629-0500"
"1180","CESAR",26466,30160,"f6d5915b8fa74c7c7cf352615a7da41bb5ec79f42ceb1c9a21d71ce59c8016bf",TRUE,FALSE,"560","FILTRADA","2020-02-11T13:27:54.963-0500"
"1181",NA,26465,30159,"b5a1b93f4c2c88f3c843e774f6d5f574bca258e757503a2072c9ae898eff471e",TRUE,FALSE,"517","INICIADA","2020-02-11T13:25:51.475-0500"
"1182","WILDER",26464,30158,"17f9530d747cab961d046330a90576552dbe36b016b94bae097cc50adf898436",TRUE,FALSE,"399","FILTRADA","2020-02-11T13:21:52.563-0500"
"1183","JUDITH",26463,30157,"f05709a9a6339d7941f8567f7feace0b4eebaf9129048b356beb22c059630e90",TRUE,FALSE,"386","FILTRADA","2020-02-11T13:15:32.133-0500"
"1184","JOSELIN",26462,30156,"862cf05888bace749b78574bd872f9f3eac68836b3f4a36bd7c9875168683c42",TRUE,FALSE,"494","FILTRADA","2020-02-11T13:15:14.890-0500"
"1185","NARDA",26461,30155,"be3d21a8928e1e1c2b33b5064497026c8647adf32ddcb99afc1ccdd7b256ca63",TRUE,FALSE,"399","FILTRADA","2020-02-11T13:10:59.545-0500"
"1186",NA,26460,30154,"de9c469932cd2c470ff50445e24c3a62a4b05d6078d1f61e5fa03b8453685268",TRUE,FALSE,"578","INICIADA","2020-02-11T13:10:57.436-0500"
"1187","JOSEPH",26459,30153,"e917e81989b4b31905fee21089526dd809a6197d05632233bc48b0c07bf8c16b",TRUE,FALSE,"390","DESESTIMADA","2020-02-11T13:08:19.712-0500"
"1188","ALEJANDRO",26458,30152,"5c76900d9ff6f983cab1ba80a220690ab3738155d0dbb4802682589c8a6ad185",TRUE,FALSE,"399","FILTRADA","2020-02-11T13:07:31.934-0500"
"1189","jorwell",26457,30151,"43a742eb48574c471bca2124132c3965a01fdc972589c12be952ff1bd5911b4c",TRUE,FALSE,"569","FILTRADA","2020-02-11T13:02:27.548-0500"
"1190","ERICK",26456,30150,"fa78964d9fcc95e98c2484d2ae2f58540f3c75c0a74d410103c415e0a40609b0",TRUE,FALSE,"406","FILTRADA","2020-02-11T13:00:14.577-0500"
"1191","Anderson",26455,30149,"589ac8178482ec3b92f3b7d14ca1a00e0ad673b7df06ddbd419e1d9c81c47792",TRUE,FALSE,"443","FILTRADA","2020-02-11T12:58:36.700-0500"
"1192","OSCAR",26454,30148,"facae8668904498f7ea60e31dd3f43cfb4aebdd91e591bb74d3be7644c080cd1",TRUE,FALSE,"707","DESESTIMADA","2020-02-11T12:57:46.946-0500"
"1193","VLADIMIR",26453,30147,"c27f44645654a310c50ffd80b3039054a27053aaedee1e4d3a4c01e6baa14506",TRUE,FALSE,"399","DESESTIMADA","2020-02-11T12:56:09.477-0500"
"1194","MICOL",26452,30146,"246d0b56f1b9e75e62a5778b4789f671ffe9b07202cf343fea88fa4fb79d22a9",TRUE,FALSE,"569","FILTRADA","2020-02-11T12:42:50.126-0500"
"1195","CARLOS",26451,30145,"3520efb16044e5e8969233882b9e9a3faaa925103d8b8797ede259b6ccb7ada9",TRUE,FALSE,"399","DESESTIMADA","2020-02-11T12:39:49.916-0500"
"1196","WILMER",26450,30144,"3c366efc11e405bea9f88faaafed3aee43e1c91ed7e54b6e8e86dbcdf70f1204",TRUE,FALSE,"497","FILTRADA","2020-02-11T12:38:01.226-0500"
"1197","GERARDO",26449,30143,"af94b64f5f089ad9a893abf4c7ffb2bce856b58b77a6adb117cf3e25ac744619",TRUE,FALSE,"388","FILTRADA","2020-02-11T12:37:43.362-0500"
"1198","ELIZABETH",26448,30142,"d4fac836537f98b658390e513e802a5afbb3523773b56055658603d1a1351a90",TRUE,FALSE,"386","FILTRADA","2020-02-11T12:30:15.313-0500"
"1199","ROSAS",26447,30141,"fdd048c7cb777a21e287e9613f04dad83afe53e79171a24de4f90bee02392d64",TRUE,FALSE,"560","FILTRADA","2020-02-11T12:28:25.323-0500"
"1200","JORGE",26446,30140,"1e86328e3d4df46a0b6f8730613c63d94423c8f6fd3ddd59a431a1c6c95e0b5d",TRUE,FALSE,"399","ENVIADA","2020-02-11T12:21:45.767-0500"
"1201","MANUEL",26445,30139,"d4a7de932bbb5761471ef3987b97b3ae9f2e6509e5bd42afe48e6c285fdc6eff",TRUE,FALSE,"536","FILTRADA","2020-02-11T12:19:54.841-0500"
"1202","NORMA",26444,30138,"9d625a93313c1c1a86f7dda8af83c8117c3bd564c702c37abc7a10348cc2b29f",TRUE,FALSE,"389","INICIADA","2020-02-11T12:19:54.084-0500"
"1203","JUAN",26443,30137,"1c5ed9913d6e918f2777747cfca118bf6ab7eef5e1ef277a0510e0c15a6a57d5",TRUE,FALSE,"388","FILTRADA","2020-02-11T12:17:50.663-0500"
"1204","jose",26442,30136,"9d8226d55697ddd549c9bb1a1bb22390ae77336a59e7184b1ada6ba3933673eb",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T12:16:48.675-0500"
"1205","ROMULO",26441,30135,"b30582639d91b4c7af9dcc577fb44f03415c8fe6e40bb80490e45c2a62ee296d",TRUE,FALSE,"566","FILTRADA","2020-02-11T12:16:08.348-0500"
"1206","jose",26440,30134,"d839c1f813d6913daaf7ad1a5097e4e4c397f6f7d632b496800a675e02abf3cd",TRUE,FALSE,"388","INICIADA","2020-02-11T12:15:34.282-0500"
"1207",NA,26439,30133,"3da6573dce48fb2024aaddd260a1dd93efe293d9f296455bc20cb57bdc77a794",TRUE,FALSE,"707","INICIADA","2020-02-11T12:15:25.612-0500"
"1208","MARIA",26438,30132,"d9613ed40b7bbde3eba512346c40ade36bc74d40a52ea5cc8a2cd8a4a464d884",TRUE,FALSE,"578","FILTRADA","2020-02-11T12:12:20.294-0500"
"1209","YOEL",26437,30131,"20e261d12bb048d2cf17b17fbf6510a5d33a417b7fd6b8993db075d9faf400cc",TRUE,FALSE,"399","FILTRADA","2020-02-11T12:11:02.617-0500"
"1210","alexandro",26436,30130,"392397eaff0f8883d8428d9f77d790ca6a0de6e4ce31e29de47f9cfe7fd5cf10",TRUE,FALSE,"569","FILTRADA","2020-02-11T12:09:51.769-0500"
"1211","JHOE",26435,30129,"425abbb0bb0807eb5360b5b73f21a51d21f471930c40c3196c7ed076ccc026ac",TRUE,FALSE,"707","RECHAZADA","2020-02-11T12:09:19.677-0500"
"1212","EVELYN",26434,30128,"2973947515ce0bd2379754fdca150388a4ff1091ef0d0b2741b39402a4be2dda",TRUE,FALSE,"578","FILTRADA","2020-02-11T12:07:23.354-0500"
"1213","HILDA",26433,30127,"80464962c1f8141179d350436d6f1bafb81292785d5e5541be10391076aa49c1",TRUE,FALSE,"332","FILTRADA","2020-02-11T12:04:55.730-0500"
"1214","LUISA",26432,30126,"d58528c18c9861051737274a6317fac18c5cad625a9574a604b86dbe09d30d54",TRUE,FALSE,"569","FILTRADA","2020-02-11T12:04:39.612-0500"
"1215","JUAN",26431,30125,"b9919c20a372f8d2de97f3096a138e4029255c1ff5f9e945c7d6e73d277262f0",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T12:03:12.262-0500"
"1216","ADELA",26430,30124,"1a9d2775b301c969b689a32821afd772c01a1c679042072267a4b1ae7b01bef3",TRUE,FALSE,"578","FILTRADA","2020-02-11T12:03:07.421-0500"
"1217","GERSON",26429,30123,"ac6de761a5f9394b190954f40e3b88c0600b729a4ee293515233a87085adbe6f",TRUE,FALSE,"569","FILTRADA","2020-02-11T12:02:19.957-0500"
"1218","ELMER",26428,30122,"596c89f9d02c4dec7017c2bf27e02f60c15f11735205b52eaf616d880885cd90",TRUE,FALSE,"389","INICIADA","2020-02-11T12:02:09.899-0500"
"1219","MILTON",26427,30121,"8c16768e09a8fac96b6fa2f526fb7002c2d8fa2e2b4dac8596e7908e638bcecd",TRUE,FALSE,"389","INICIADA","2020-02-11T12:01:02.135-0500"
"1220","SEGUNDO ",26426,30120,"ad79918ea2c64d49de49549fdc7172905d25d3b185b1a1e62e72d4aabbdfa744",TRUE,FALSE,"707","DESESTIMADA","2020-02-11T11:58:15.421-0500"
"1221","RAYZA",26425,30119,"77a25629ee3d531101a7d41862d5d7ab06c60d514d012ca25a928410656adf69",TRUE,FALSE,"707","FILTRADA","2020-02-11T11:52:20.711-0500"
"1222","STEFANNO",26424,30118,"998cca4070acec707cdba599051679763b78aa8c763c776f8f3844b3b30019cc",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T11:51:35.983-0500"
"1223","SUSANA",26423,30117,"50bdc49341bc342223943a016818a58135f8662a882f20b958fd4f2e5ad67c42",TRUE,FALSE,"569","FILTRADA","2020-02-11T11:43:04.692-0500"
"1224","MELANY",26422,30116,"fee016422f729e7c3b44828eced1cc0bd159e27ae2c0780bf3a75990eace629d",TRUE,FALSE,"569","FILTRADA","2020-02-11T11:41:49.920-0500"
"1225","JEREMIAS",26421,30115,"81d9165a719ad54b1860695fcab5f6ba312dee04dea02b5a01d05172af48a3c4",TRUE,FALSE,"391","FILTRADA","2020-02-11T11:40:27.136-0500"
"1226","JUNIOR",26420,30114,"75311cfb1e7d9ed25955cbb7b177a57805b40d251aee37265bd2e8d81935a9ef",TRUE,FALSE,"388","FILTRADA","2020-02-11T11:39:29.500-0500"
"1227","DANIEL",26419,30113,"c10726b42aecb6d9f05c52e5b52e24d5737ca57fbf866ef4a0b717dd81c0009f",TRUE,FALSE,"386","FILTRADA","2020-02-11T11:37:11.447-0500"
"1228","JEREMIAS",26418,30112,"13d0148548872a350f4081d4469edf8cee4b849c2b4a056f3bd80d4cf5f647fe",TRUE,FALSE,"387","FILTRADA","2020-02-11T11:29:45.716-0500"
"1229","GERARDO",26417,30111,"85cea0d8e782e5a07203ce4c182969021deeb97bd49d63606019aea1b762211c",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T11:28:16.301-0500"
"1230","MIGUEL",26416,30110,"8b659860f733fcdadee7f26514fa3507f5b65c84779e66e1656bc84b64845290",TRUE,FALSE,"389","FILTRADA","2020-02-11T11:27:49.730-0500"
"1231",NA,26415,30109,"81cde1f53bd9bf84ebf590c164f21ba6a1c6101f2875d809ba4b23700a11d00f",TRUE,FALSE,"389","INICIADA","2020-02-11T11:27:17.315-0500"
"1232","JUAN",26414,30108,"e28b2b67ca15092cee652a60d34764e13e5bc8914701b3c8e060029bcaebfea6",TRUE,FALSE,"389","FILTRADA","2020-02-11T11:21:36.446-0500"
"1233","GEANMARCO",26413,30107,"33d64a948ecf135d4dc9dc1f933e7857cd8f471c7fb8bc590249f0d74964c195",TRUE,FALSE,"494","DESESTIMADA","2020-02-11T11:14:27.278-0500"
"1234","JOSE",26412,30106,"0a5fb7e0c59b4459215d2e0689a4965efc37284b7e41366522195f063442590b",TRUE,FALSE,"389","FILTRADA","2020-02-11T11:08:12.045-0500"
"1235","ANTHONY",26411,30105,"20117fde11b96c6d49c0c3a1b6f31211ad77b092e1e898f9cecdd75703a5b4c5",TRUE,FALSE,"707","FILTRADA","2020-02-11T11:07:39.093-0500"
"1236","ADRIAN",26410,30104,"a3efb9cd443a4011d98b58481c8b5065985b8e985a372ba7326b966e3e895719",TRUE,FALSE,"517","FILTRADA","2020-02-11T11:04:10.925-0500"
"1237","JOSE",26409,30103,"b59d542fc5b237a6d6d40e652401771813ddf50ec4969119b13efe264f2e82c5",TRUE,FALSE,"578","DESESTIMADA","2020-02-11T10:59:32.454-0500"
"1238","MARITA",26408,30102,"13f0b3a70823c94e4a95901e73c4c0ceb3dfac9db1155dbe20d18fb667b52d63",TRUE,FALSE,"595","DESESTIMADA","2020-02-11T10:56:12.176-0500"
"1239","AURELIO",26407,30101,"69f709bd48c9da274fc43783bd995ab7687c15926db7235e7cee76b6c29e5e08",TRUE,FALSE,"367","FILTRADA","2020-02-11T10:54:27.488-0500"
"1240","MAYRA",26406,30100,"1777ce1612a435e9d964d0eb23634dd1a61de9416b89d95ff030e88411226aed",TRUE,FALSE,"363","DESESTIMADA","2020-02-11T10:53:48.996-0500"
"1241","BEATRIZ",26405,30099,"a87bc257dde328bd87fe0f7f0247d2c03433f47b1735a183c7886a184fa4ddab",TRUE,FALSE,"363","FILTRADA","2020-02-11T10:52:59.022-0500"
"1242","EBEN",26404,30098,"be39130ed93756f1614fb050e2713706db86c855c56f9ea0493563b06200303a",TRUE,FALSE,"707","FILTRADA","2020-02-11T10:47:40.251-0500"
"1243","EDWIN",26403,30097,"900c2623b4bd9981704b77345565151b5186f597e5266944e115ff7975116ae8",TRUE,FALSE,"389","FILTRADA","2020-02-11T10:42:40.455-0500"
"1244","FIORELA",26402,30096,"7b6ec9e31ced272eef122e7e769d853ce82ca19b975bff4a515b980eb8ba5e92",TRUE,FALSE,"363","RECHAZADA","2020-02-11T10:40:57.330-0500"
"1245","MARIA",26401,30095,"2dcc9c42b58901ac1ae9417cf45c7450f254aa71bb5027ca541582192a9fa884",TRUE,FALSE,"569","FILTRADA","2020-02-11T10:40:26.584-0500"
"1246","ANTHONY",26400,30094,"741a6d67cfb2a771c8f2e1e0d95cd8316d8f795eef114dbfc9b6e86c88b384c6",TRUE,FALSE,"707","FILTRADA","2020-02-11T10:40:10.595-0500"
"1247","EDA",26399,30093,"3c569801ebb21fdfdf271f446a74d625af1e5b335b2321ce43291aaaefe46aa7",TRUE,FALSE,"452","DESESTIMADA","2020-02-11T10:38:51.588-0500"
"1248","BERNARDA",26398,30092,"26e26f03f4bbfa35acafb285e787064865233a8461501e021d941c374b824ec3",TRUE,FALSE,"399","FILTRADA","2020-02-11T10:37:55.596-0500"
"1249","MARITA",26397,30091,"11afb27146e23a30bd74ecc238f01a502eb26d679f282b6d553db070c7ed7412",TRUE,FALSE,"330","FILTRADA","2020-02-11T10:35:13.212-0500"
"1250","MARIO",26396,30090,"860006f7a57e6ec5a81744e480c606d6fbab1a35ea362fc857f7f597d140a2cb",TRUE,FALSE,"391","FILTRADA","2020-02-11T10:32:43.249-0500"
"1251","MAXIMO",26395,30089,"19d8d40975f0c39ce3f5b225408ca342ad4cc5f71ac7c17cb7e4aa14cb3a8860",TRUE,FALSE,"569","FILTRADA","2020-02-11T10:29:41.880-0500"
"1252","MARLON",26394,30088,"12bffc180a405000955be195b0e25b9d60a252544641215f66f57ed64d71097c",TRUE,FALSE,"707","DESESTIMADA","2020-02-11T10:28:27.229-0500"
"1253","YULI",26393,30087,"507e1c52cb8571003825f6a2eca3ac086d282f21578420b5f378f62a2985dc05",TRUE,FALSE,"569","INICIADA","2020-02-11T10:28:20.517-0500"
"1254","MARIA",26392,30086,"7eb59feff139a5ce7b328caacb66666e700512d917ff62215ab9ce985af7dd37",TRUE,FALSE,"330","FILTRADA","2020-02-11T10:24:29.338-0500"
"1255","RODOLFO",26391,30085,"05c805fc201bf610897788e96a059988f8e285e0f1333bb51b700992dc9323ab",TRUE,FALSE,"388","FILTRADA","2020-02-11T10:24:02.604-0500"
"1256","DIEGO",26390,30084,"911e9741dd165b12b3880cd0713943bc1a8faea6aa4faeca22a4dec88ecc0673",TRUE,FALSE,"707","FILTRADA","2020-02-11T10:23:55.026-0500"
"1257","KELLY",26389,30083,"eba83617712b874eaae3a90180b4b77a25049a62c5fa9de3926741ebe45b117f",TRUE,FALSE,"569","FILTRADA","2020-02-11T10:20:08.045-0500"
"1258","JOSE",26388,30082,"9361d81487b63de6286e5c0a89a5a9a48400e3888658958b287e39bbdcfb798f",TRUE,FALSE,"569","FILTRADA","2020-02-11T10:17:56.686-0500"
"1259","VICTOR",26387,30081,"b3858c0d30ef39f339ba8454c0456769ff8dbec91c57bea4ba4e5efeeb9a60de",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T10:16:18.538-0500"
"1260","LESLIE",26386,30080,"5915504d57fda80a6478c2c1b6db3507633289ec6cc1386f54579ce51d56656e",TRUE,FALSE,"707","FILTRADA","2020-02-11T10:16:03.531-0500"
"1261","ALBERTO",26385,30079,"b61493599fa2eb8f484220a3b699279ab265f2bfe49a07fa47e920b0a1cda4ed",TRUE,FALSE,"569","FILTRADA","2020-02-11T10:14:26.443-0500"
"1262","CESAR",26384,30078,"55c8e235ab93032d7d95839c2c6edd04c694cf3b9b69f1e13c4cda89dff98d4a",TRUE,FALSE,"560","INICIADA","2020-02-11T10:14:12.498-0500"
"1263","FELIPE",26383,30077,"059be5bd836665c21398d95c0d74d846efcaaeca3ad67b85c54d8ac4010a93b5",TRUE,FALSE,"517","FILTRADA","2020-02-11T10:11:47.522-0500"
"1264","ANTHONY",26382,30076,"340cc2ad85c436a8d46f600a4f9fbb93ba47e8ad1f289cb0529d13a1543bd672",TRUE,FALSE,"707","FILTRADA","2020-02-11T10:11:21.808-0500"
"1265","SHIRLEY",26381,30075,"bd0af6f5d0e4394ba7e2d6e9ca22f60fc49447e52f9077353c3f2b04131e94dd",TRUE,FALSE,"388","DESESTIMADA","2020-02-11T10:10:55.496-0500"
"1266",NA,26380,30074,"1f6f793d31cf5833e08fcbb524f040698dd44d1f8ced8a852260c2cc1d51364a",TRUE,FALSE,"707","INICIADA","2020-02-11T10:07:31.351-0500"
"1267",NA,26379,30073,"2dee05af24f070de5c3d57df0d67d377f010327b3aaabd427c0a512f707771a3",TRUE,FALSE,"707","INICIADA","2020-02-11T10:06:28.549-0500"
"1268","ROGER",26378,30072,"2228d7f843ad989425588b67c20d8bb7b77ef2758094ab8724cb011dfa992492",TRUE,FALSE,"707","INICIADA","2020-02-11T10:05:29.543-0500"
"1269","GIOVANNI",26377,30071,"075da4842860fa2ef5e94b1ad825b4576027f35920635b9d67d1f74167d09fcd",TRUE,FALSE,"578","FILTRADA","2020-02-11T10:04:08.655-0500"
